ID,target
year_week_428_store_1_category_27,5.1647859739235145
year_week_425_store_1_category_28,5.262690188904886
year_week_426_store_1_category_28,5.170483995038151
year_week_427_store_1_category_28,5.003946305945459
year_week_428_store_1_category_28,5.37989735354046
year_week_425_store_1_category_29,0.0
year_week_426_store_1_category_29,0.0
year_week_427_store_1_category_29,0.0
year_week_428_store_1_category_29,0.0
year_week_425_store_1_category_3,4.700480365792417
year_week_426_store_1_category_3,4.727387818712341
year_week_427_store_1_category_3,4.605170185988092
year_week_428_store_1_category_3,5.003946305945459
year_week_425_store_1_category_30,4.356708826689592
year_week_426_store_1_category_30,4.007333185232471
year_week_427_store_1_category_30,3.970291913552122
year_week_428_store_1_category_30,4.189654742026425
year_week_425_store_1_category_31,7.084226422097916
year_week_426_store_1_category_31,7.088408778675395
year_week_427_store_1_category_31,7.138866999945524
year_week_428_store_1_category_31,7.093404625868766
year_week_425_store_1_category_32,3.5553480614894135
year_week_426_store_1_category_32,3.367295829986474
year_week_427_store_1_category_32,3.2188758248682006
year_week_428_store_1_category_32,3.367295829986474
year_week_425_store_1_category_4,6.826741516654268
year_week_426_store_1_category_4,6.830747876771351
year_week_427_store_1_category_4,6.859856217662602
year_week_428_store_1_category_4,6.78583507202246
year_week_425_store_1_category_5,1.6094379124341003
year_week_426_store_1_category_5,1.791759469228055
year_week_427_store_1_category_5,1.0986122886681096
year_week_428_store_1_category_5,1.0986122886681096
year_week_425_store_1_category_6,3.6109179126442243
year_week_426_store_1_category_6,3.713572066704308
year_week_427_store_1_category_6,3.7612001156935624
year_week_428_store_1_category_6,3.912023005428146
year_week_425_store_1_category_7,9.91095956737483
year_week_426_store_1_category_7,9.802616942151154
year_week_427_store_1_category_7,9.802672247297311
year_week_428_store_1_category_7,9.788357245282496
year_week_425_store_1_category_8,6.440946540632921
year_week_426_store_1_category_8,6.251903883165888
year_week_427_store_1_category_8,6.364750756851911
year_week_428_store_1_category_8,6.361302477572996
year_week_425_store_1_category_9,8.497806477616047
year_week_426_store_1_category_9,8.473659189392508
year_week_427_store_1_category_9,8.483843211734683
year_week_428_store_1_category_9,8.43076346341785
year_week_425_store_10_category_0,4.304065093204169
year_week_426_store_10_category_0,4.882801922586371
year_week_427_store_10_category_0,4.68213122712422
year_week_428_store_10_category_0,4.23410650459726
year_week_425_store_10_category_1,0.0
year_week_426_store_10_category_1,0.0
year_week_427_store_10_category_1,0.0
year_week_428_store_10_category_1,1.3862943611198906
year_week_425_store_10_category_10,1.0986122886681096
year_week_426_store_10_category_10,2.0794415416798357
year_week_427_store_10_category_10,3.295836866004329
year_week_428_store_10_category_10,2.995732273553991
year_week_425_store_10_category_11,1.6094379124341003
year_week_426_store_10_category_11,2.0794415416798357
year_week_427_store_10_category_11,2.1972245773362196
year_week_428_store_10_category_11,2.1972245773362196
year_week_425_store_10_category_12,6.949395178926539
year_week_426_store_10_category_12,7.0285870048783705
year_week_427_store_10_category_12,7.155393952167198
year_week_428_store_10_category_12,6.96073379308894
year_week_425_store_10_category_13,7.0431599159883405
year_week_426_store_10_category_13,7.149916836132109
year_week_427_store_10_category_13,7.316548177182976
year_week_428_store_10_category_13,6.988413181999592
year_week_425_store_10_category_14,7.709756864454165
year_week_426_store_10_category_14,7.754052639035757
year_week_427_store_10_category_14,7.667158255319148
year_week_428_store_10_category_14,7.675546002537848
year_week_425_store_10_category_15,7.398035075347154
year_week_426_store_10_category_15,7.433676587397018
year_week_427_store_10_category_15,7.511898553329345
year_week_428_store_10_category_15,7.43605965546762
year_week_425_store_10_category_16,5.723585101952381
year_week_426_store_10_category_16,5.58724865840025
year_week_427_store_10_category_16,5.181783550292085
year_week_428_store_10_category_16,5.739792912179234
year_week_425_store_10_category_17,6.664409020350408
year_week_426_store_10_category_17,6.590301048196686
year_week_427_store_10_category_17,6.630683385642372
year_week_428_store_10_category_17,6.548219102762372
year_week_425_store_10_category_18,8.945332616563274
year_week_426_store_10_category_18,8.985445287623167
year_week_427_store_10_category_18,9.082279701908664
year_week_428_store_10_category_18,9.149209371971951
year_week_425_store_10_category_19,5.308267697401205
year_week_426_store_10_category_19,5.452689459004567
year_week_427_store_10_category_19,5.565401245324612
year_week_428_store_10_category_19,5.389071729816501
year_week_425_store_10_category_2,2.833213344056216
year_week_426_store_10_category_2,3.044522437723423
year_week_427_store_10_category_2,2.8903717578961645
year_week_428_store_10_category_2,2.5649493574615367
year_week_425_store_10_category_20,5.170483995038151
year_week_426_store_10_category_20,4.912654885736052
year_week_427_store_10_category_20,5.214935757608986
year_week_428_store_10_category_20,5.19295685089021
year_week_425_store_10_category_21,0.0
year_week_426_store_10_category_21,0.0
year_week_427_store_10_category_21,0.0
year_week_428_store_10_category_21,0.0
year_week_425_store_10_category_22,1.6094379124341003
year_week_426_store_10_category_22,1.791759469228055
year_week_427_store_10_category_22,2.772588722239781
year_week_428_store_10_category_22,1.6094379124341003
year_week_425_store_10_category_23,6.941041107806069
year_week_426_store_10_category_23,6.978440203472993
year_week_427_store_10_category_23,6.895509605845252
year_week_428_store_10_category_23,6.820376567260638
year_week_425_store_10_category_24,2.4849066497880004
year_week_426_store_10_category_24,2.9444389791664403
year_week_427_store_10_category_24,2.5649493574615367
year_week_428_store_10_category_24,2.1972245773362196
year_week_425_store_10_category_25,0.0
year_week_426_store_10_category_25,0.0
year_week_427_store_10_category_25,0.0
year_week_428_store_10_category_25,0.0
year_week_425_store_10_category_26,0.0
year_week_426_store_10_category_26,0.0
year_week_427_store_10_category_26,0.0
year_week_428_store_10_category_26,0.0
year_week_425_store_10_category_27,4.189654742026425
year_week_426_store_10_category_27,3.2188758248682006
year_week_427_store_10_category_27,4.1588830833596715
year_week_428_store_10_category_27,2.833213344056216
year_week_425_store_10_category_28,3.784189633918261
year_week_426_store_10_category_28,3.8066624897703196
year_week_427_store_10_category_28,4.31748811353631
year_week_428_store_10_category_28,4.0943445622221
year_week_425_store_10_category_29,0.0
year_week_426_store_10_category_29,0.0
year_week_427_store_10_category_29,0.0
year_week_428_store_10_category_29,0.0
year_week_425_store_10_category_3,3.2188758248682006
year_week_426_store_10_category_3,3.1354942159291497
year_week_427_store_10_category_3,3.332204510175204
year_week_428_store_10_category_3,2.5649493574615367
year_week_425_store_10_category_30,3.258096538021482
year_week_426_store_10_category_30,2.995732273553991
year_week_427_store_10_category_30,3.258096538021482
year_week_428_store_10_category_30,3.044522437723423
year_week_425_store_10_category_31,7.026426808699636
year_week_426_store_10_category_31,7.197435354096591
year_week_427_store_10_category_31,7.337587743538596
year_week_428_store_10_category_31,7.088408778675395
year_week_425_store_10_category_32,2.639057329615259
year_week_426_store_10_category_32,3.1354942159291497
year_week_427_store_10_category_32,3.1780538303479458
year_week_428_store_10_category_32,3.1354942159291497
year_week_425_store_10_category_4,7.388946097618437
year_week_426_store_10_category_4,7.613818684808629
year_week_427_store_10_category_4,7.577121930876679
year_week_428_store_10_category_4,7.489970898834801
year_week_425_store_10_category_5,0.0
year_week_426_store_10_category_5,1.3862943611198906
year_week_427_store_10_category_5,0.6931471805599453
year_week_428_store_10_category_5,0.0
year_week_425_store_10_category_6,1.3862943611198906
year_week_426_store_10_category_6,1.6094379124341003
year_week_427_store_10_category_6,1.0986122886681096
year_week_428_store_10_category_6,2.3978952727983707
year_week_425_store_10_category_7,9.752257603219848
year_week_426_store_10_category_7,9.811646348870548
year_week_427_store_10_category_7,9.867704922396356
year_week_428_store_10_category_7,9.674200166461429
year_week_425_store_10_category_8,4.394449154672439
year_week_426_store_10_category_8,4.219507705176107
year_week_427_store_10_category_8,4.663439094112067
year_week_428_store_10_category_8,4.07753744390572
year_week_425_store_10_category_9,8.429235912657095
year_week_426_store_10_category_9,8.445052513638554
year_week_427_store_10_category_9,8.632127729508337
year_week_428_store_10_category_9,8.420021279663963
year_week_425_store_11_category_0,5.424950017481403
year_week_426_store_11_category_0,5.147494476813453
year_week_427_store_11_category_0,5.1298987149230735
year_week_428_store_11_category_0,4.976733742420574
year_week_425_store_11_category_1,1.791759469228055
year_week_426_store_11_category_1,2.1972245773362196
year_week_427_store_11_category_1,2.302585092994046
year_week_428_store_11_category_1,0.0
year_week_425_store_11_category_10,4.23410650459726
year_week_426_store_11_category_10,4.430816798843313
year_week_427_store_11_category_10,4.304065093204169
year_week_428_store_11_category_10,4.465908118654584
year_week_425_store_11_category_11,3.1354942159291497
year_week_426_store_11_category_11,2.70805020110221
year_week_427_store_11_category_11,3.258096538021482
year_week_428_store_11_category_11,2.8903717578961645
year_week_425_store_11_category_12,8.385973399269183
year_week_426_store_11_category_12,8.346336070916298
year_week_427_store_11_category_12,8.521065265253325
year_week_428_store_11_category_12,8.52179897051304
year_week_425_store_11_category_13,7.8083230503910555
year_week_426_store_11_category_13,7.974532844130228
year_week_427_store_11_category_13,8.293299358711323
year_week_428_store_11_category_13,7.806289289267033
year_week_425_store_11_category_14,8.417593826193484
year_week_426_store_11_category_14,8.40200678160712
year_week_427_store_11_category_14,8.64135583403666
year_week_428_store_11_category_14,8.426611813185
year_week_425_store_11_category_15,9.111483550266206
year_week_426_store_11_category_15,9.121961405717048
year_week_427_store_11_category_15,9.421842350373268
year_week_428_store_11_category_15,9.331651222015838
year_week_425_store_11_category_16,6.645090969505644
year_week_426_store_11_category_16,7.034387929915503
year_week_427_store_11_category_16,7.4798641311650265
year_week_428_store_11_category_16,7.330405211844402
year_week_425_store_11_category_17,8.389814262086407
year_week_426_store_11_category_17,8.353732642263202
year_week_427_store_11_category_17,8.645938147306799
year_week_428_store_11_category_17,8.564649132572534
year_week_425_store_11_category_18,10.349326554782566
year_week_426_store_11_category_18,10.396505557652153
year_week_427_store_11_category_18,10.571214355749163
year_week_428_store_11_category_18,10.34788487064608
year_week_425_store_11_category_19,6.508493391058613
year_week_426_store_11_category_19,6.646390514847729
year_week_427_store_11_category_19,6.643789733147672
year_week_428_store_11_category_19,6.508937528158217
year_week_425_store_11_category_2,4.709530201312334
year_week_426_store_11_category_2,5.017279836814924
year_week_427_store_11_category_2,4.5217885770490405
year_week_428_store_11_category_2,4.174387269895637
year_week_425_store_11_category_20,6.542117439458387
year_week_426_store_11_category_20,6.771987100902885
year_week_427_store_11_category_20,6.781200635006149
year_week_428_store_11_category_20,6.498128523218694
year_week_425_store_11_category_21,1.3862943611198906
year_week_426_store_11_category_21,1.791759469228055
year_week_427_store_11_category_21,1.0986122886681096
year_week_428_store_11_category_21,1.3862943611198906
year_week_425_store_11_category_22,4.110873864173311
year_week_426_store_11_category_22,4.330733340286331
year_week_427_store_11_category_22,4.174387269895637
year_week_428_store_11_category_22,4.430816798843313
year_week_425_store_11_category_23,7.725346364494672
year_week_426_store_11_category_23,7.904673297168897
year_week_427_store_11_category_23,8.084875559788593
year_week_428_store_11_category_23,7.946216222987176
year_week_425_store_11_category_24,3.9889840465642745
year_week_426_store_11_category_24,3.6375861597263857
year_week_427_store_11_category_24,4.127134385045092
year_week_428_store_11_category_24,4.007333185232471
year_week_425_store_11_category_25,2.4849066497880004
year_week_426_store_11_category_25,2.833213344056216
year_week_427_store_11_category_25,3.258096538021482
year_week_428_store_11_category_25,3.091042453358316
year_week_425_store_11_category_26,0.0
year_week_426_store_11_category_26,0.0
year_week_427_store_11_category_26,0.0
year_week_428_store_11_category_26,0.0
year_week_425_store_11_category_27,5.170483995038151
year_week_426_store_11_category_27,5.111987788356544
year_week_427_store_11_category_27,5.472270673671475
year_week_428_store_11_category_27,5.056245805348308
year_week_425_store_11_category_28,4.553876891600541
year_week_426_store_11_category_28,4.804021044733257
year_week_427_store_11_category_28,4.955827057601261
year_week_428_store_11_category_28,4.820281565605037
year_week_425_store_11_category_29,3.332204510175204
year_week_426_store_11_category_29,3.295836866004329
year_week_427_store_11_category_29,3.091042453358316
year_week_428_store_11_category_29,2.772588722239781
year_week_425_store_11_category_3,4.356708826689592
year_week_426_store_11_category_3,4.844187086458591
year_week_427_store_11_category_3,5.0106352940962555
year_week_428_store_11_category_3,4.584967478670572
year_week_425_store_11_category_30,4.343805421853684
year_week_426_store_11_category_30,4.624972813284271
year_week_427_store_11_category_30,4.574710978503383
year_week_428_store_11_category_30,4.663439094112067
year_week_425_store_11_category_31,8.068089626278244
year_week_426_store_11_category_31,8.220941168281389
year_week_427_store_11_category_31,8.46674164792014
year_week_428_store_11_category_31,8.034955024502159
year_week_425_store_11_category_32,3.4339872044851463
year_week_426_store_11_category_32,3.6635616461296463
year_week_427_store_11_category_32,3.6375861597263857
year_week_428_store_11_category_32,3.4339872044851463
year_week_425_store_11_category_4,8.089961194111995
year_week_426_store_11_category_4,8.1472610435129
year_week_427_store_11_category_4,8.416188287406126
year_week_428_store_11_category_4,8.168539420257138
year_week_425_store_11_category_5,1.3862943611198906
year_week_426_store_11_category_5,0.6931471805599453
year_week_427_store_11_category_5,1.3862943611198906
year_week_428_store_11_category_5,0.6931471805599453
year_week_425_store_11_category_6,3.367295829986474
year_week_426_store_11_category_6,2.833213344056216
year_week_427_store_11_category_6,3.295836866004329
year_week_428_store_11_category_6,2.70805020110221
year_week_425_store_11_category_7,10.738400470879428
year_week_426_store_11_category_7,10.830314463422882
year_week_427_store_11_category_7,11.051808123456786
year_week_428_store_11_category_7,10.722880833557506
year_week_425_store_11_category_8,6.056784013228625
year_week_426_store_11_category_8,6.104793232414985
year_week_427_store_11_category_8,5.707110264748875
year_week_428_store_11_category_8,5.631211781821365
year_week_425_store_11_category_9,9.419060402624668
year_week_426_store_11_category_9,9.504426892100957
year_week_427_store_11_category_9,9.764914902672189
year_week_428_store_11_category_9,9.371693622333941
year_week_425_store_12_category_0,4.919980925828125
year_week_426_store_12_category_0,4.927253685157205
year_week_427_store_12_category_0,4.74493212836325
year_week_428_store_12_category_0,5.0369526024136295
year_week_425_store_12_category_1,2.639057329615259
year_week_426_store_12_category_1,1.9459101490553132
year_week_427_store_12_category_1,1.3862943611198906
year_week_428_store_12_category_1,2.639057329615259
year_week_425_store_12_category_10,4.1588830833596715
year_week_426_store_12_category_10,3.8066624897703196
year_week_427_store_12_category_10,3.4011973816621555
year_week_428_store_12_category_10,3.8918202981106265
year_week_425_store_12_category_11,2.772588722239781
year_week_426_store_12_category_11,3.044522437723423
year_week_427_store_12_category_11,2.302585092994046
year_week_428_store_12_category_11,2.833213344056216
year_week_425_store_12_category_12,7.049762524862703
year_week_426_store_12_category_12,6.974451791854705
year_week_427_store_12_category_12,6.986200417375005
year_week_428_store_12_category_12,6.964565567233404
year_week_425_store_12_category_13,7.207118856207756
year_week_426_store_12_category_13,7.292337176173877
year_week_427_store_12_category_13,7.2399325913204695
year_week_428_store_12_category_13,6.966024187106113
year_week_425_store_12_category_14,8.151333337900432
year_week_426_store_12_category_14,8.145549631783584
year_week_427_store_12_category_14,8.081784206935001
year_week_428_store_12_category_14,8.031385330625534
year_week_425_store_12_category_15,7.858113082166176
year_week_426_store_12_category_15,7.792889653202371
year_week_427_store_12_category_15,7.885248355641024
year_week_428_store_12_category_15,7.905378593975011
year_week_425_store_12_category_16,6.0112671744041615
year_week_426_store_12_category_16,6.18826412308259
year_week_427_store_12_category_16,6.473890696352274
year_week_428_store_12_category_16,6.255750041753367
year_week_425_store_12_category_17,7.143617602704121
year_week_426_store_12_category_17,7.154615356913663
year_week_427_store_12_category_17,7.182352111885263
year_week_428_store_12_category_17,7.1459844677143876
year_week_425_store_12_category_18,9.413281215972873
year_week_426_store_12_category_18,9.365462008843483
year_week_427_store_12_category_18,9.398809659356372
year_week_428_store_12_category_18,9.366489054466115
year_week_425_store_12_category_19,5.652489180268651
year_week_426_store_12_category_19,5.7430031878094825
year_week_427_store_12_category_19,5.75187716529394
year_week_428_store_12_category_19,5.6337390515330705
year_week_425_store_12_category_2,3.912023005428146
year_week_426_store_12_category_2,3.8066624897703196
year_week_427_store_12_category_2,3.5263605246161616
year_week_428_store_12_category_2,4.23410650459726
year_week_425_store_12_category_20,5.627621113690637
year_week_426_store_12_category_20,5.7430031878094825
year_week_427_store_12_category_20,5.356586274672012
year_week_428_store_12_category_20,5.393627546352361
year_week_425_store_12_category_21,0.0
year_week_426_store_12_category_21,0.0
year_week_427_store_12_category_21,0.0
year_week_428_store_12_category_21,0.0
year_week_425_store_12_category_22,4.07753744390572
year_week_426_store_12_category_22,3.258096538021482
year_week_427_store_12_category_22,3.784189633918261
year_week_428_store_12_category_22,3.6375861597263857
year_week_425_store_12_category_23,6.952635896538046
year_week_426_store_12_category_23,7.022548953168715
year_week_427_store_12_category_23,7.038294834271371
year_week_428_store_12_category_23,7.104190928373889
year_week_425_store_12_category_24,3.332204510175204
year_week_426_store_12_category_24,3.6109179126442243
year_week_427_store_12_category_24,3.8066624897703196
year_week_428_store_12_category_24,3.7612001156935624
year_week_425_store_12_category_25,0.0
year_week_426_store_12_category_25,0.0
year_week_427_store_12_category_25,0.0
year_week_428_store_12_category_25,0.0
year_week_425_store_12_category_26,0.0
year_week_426_store_12_category_26,0.0
year_week_427_store_12_category_26,0.0
year_week_428_store_12_category_26,0.0
year_week_425_store_12_category_27,4.2626798770413155
year_week_426_store_12_category_27,4.007333185232471
year_week_427_store_12_category_27,4.2626798770413155
year_week_428_store_12_category_27,4.787491742782046
year_week_425_store_12_category_28,4.394449154672439
year_week_426_store_12_category_28,4.663439094112067
year_week_427_store_12_category_28,5.049856007249537
year_week_428_store_12_category_28,5.049856007249537
year_week_425_store_12_category_29,1.3862943611198906
year_week_426_store_12_category_29,0.6931471805599453
year_week_427_store_12_category_29,1.0986122886681096
year_week_428_store_12_category_29,0.0
year_week_425_store_12_category_3,4.174387269895637
year_week_426_store_12_category_3,4.356708826689592
year_week_427_store_12_category_3,3.713572066704308
year_week_428_store_12_category_3,4.382026634673881
year_week_425_store_12_category_30,3.784189633918261
year_week_426_store_12_category_30,3.6635616461296463
year_week_427_store_12_category_30,3.5553480614894135
year_week_428_store_12_category_30,3.4011973816621555
year_week_425_store_12_category_31,7.22983877815125
year_week_426_store_12_category_31,7.268920128193722
year_week_427_store_12_category_31,7.324489979348532
year_week_428_store_12_category_31,7.065613363597717
year_week_425_store_12_category_32,2.639057329615259
year_week_426_store_12_category_32,2.9444389791664403
year_week_427_store_12_category_32,2.70805020110221
year_week_428_store_12_category_32,1.3862943611198906
year_week_425_store_12_category_4,7.4342573821331355
year_week_426_store_12_category_4,7.382746449738912
year_week_427_store_12_category_4,7.586803535162581
year_week_428_store_12_category_4,7.43955930913332
year_week_425_store_12_category_5,1.9459101490553132
year_week_426_store_12_category_5,1.0986122886681096
year_week_427_store_12_category_5,1.6094379124341003
year_week_428_store_12_category_5,1.0986122886681096
year_week_425_store_12_category_6,2.70805020110221
year_week_426_store_12_category_6,1.0986122886681096
year_week_427_store_12_category_6,2.70805020110221
year_week_428_store_12_category_6,2.70805020110221
year_week_425_store_12_category_7,9.933094897288786
year_week_426_store_12_category_7,9.96580485860099
year_week_427_store_12_category_7,9.99465279028822
year_week_428_store_12_category_7,9.864954602819344
year_week_425_store_12_category_8,6.068425588244111
year_week_426_store_12_category_8,5.746203190540153
year_week_427_store_12_category_8,5.6131281063880705
year_week_428_store_12_category_8,5.598421958998375
year_week_425_store_12_category_9,8.57300625623545
year_week_426_store_12_category_9,8.564649132572534
year_week_427_store_12_category_9,8.730367211692958
year_week_428_store_12_category_9,8.502891406705377
year_week_425_store_13_category_0,4.762173934797756
year_week_426_store_13_category_0,4.204692619390966
year_week_427_store_13_category_0,4.477336814478207
year_week_428_store_13_category_0,4.532599493153256
year_week_425_store_13_category_1,0.0
year_week_426_store_13_category_1,0.6931471805599453
year_week_427_store_13_category_1,0.0
year_week_428_store_13_category_1,0.0
year_week_425_store_13_category_10,3.367295829986474
year_week_426_store_13_category_10,3.4657359027997265
year_week_427_store_13_category_10,3.7376696182833684
year_week_428_store_13_category_10,3.091042453358316
year_week_425_store_13_category_11,2.0794415416798357
year_week_426_store_13_category_11,2.302585092994046
year_week_427_store_13_category_11,1.791759469228055
year_week_428_store_13_category_11,1.791759469228055
year_week_425_store_13_category_12,6.943429325526924
year_week_426_store_13_category_12,7.089441625739574
year_week_427_store_13_category_12,7.0949847887137425
year_week_428_store_13_category_12,7.036283937523964
year_week_425_store_13_category_13,7.118826249062078
year_week_426_store_13_category_13,7.333023014386481
year_week_427_store_13_category_13,7.2875606403097235
year_week_428_store_13_category_13,6.901737206656574
year_week_425_store_13_category_14,7.64826303090192
year_week_426_store_13_category_14,7.7458682297922685
year_week_427_store_13_category_14,7.641084249174914
year_week_428_store_13_category_14,7.543273346705446
year_week_425_store_13_category_15,7.165682792533289
year_week_426_store_13_category_15,7.149987477279036
year_week_427_store_13_category_15,7.310076115712593
year_week_428_store_13_category_15,7.201221590422597
year_week_425_store_13_category_16,5.82600010738045
year_week_426_store_13_category_16,5.908082938168931
year_week_427_store_13_category_16,6.208590026096629
year_week_428_store_13_category_16,5.8998973535824915
year_week_425_store_13_category_17,6.889591308354466
year_week_426_store_13_category_17,6.93537044601511
year_week_427_store_13_category_17,6.9167150203536085
year_week_428_store_13_category_17,6.818924065275521
year_week_425_store_13_category_18,9.255887186932153
year_week_426_store_13_category_18,9.326789184619429
year_week_427_store_13_category_18,9.307104040408491
year_week_428_store_13_category_18,9.262932822095353
year_week_425_store_13_category_19,5.3230099791384085
year_week_426_store_13_category_19,5.556828061699537
year_week_427_store_13_category_19,5.680773111273348
year_week_428_store_13_category_19,5.514738372101419
year_week_425_store_13_category_2,3.5553480614894135
year_week_426_store_13_category_2,3.295836866004329
year_week_427_store_13_category_2,2.9444389791664403
year_week_428_store_13_category_2,2.639057329615259
year_week_425_store_13_category_20,5.2574953720277815
year_week_426_store_13_category_20,5.214935757608986
year_week_427_store_13_category_20,5.209486152841421
year_week_428_store_13_category_20,5.0689042022202315
year_week_425_store_13_category_21,0.0
year_week_426_store_13_category_21,0.0
year_week_427_store_13_category_21,0.0
year_week_428_store_13_category_21,0.0
year_week_425_store_13_category_22,3.4339872044851463
year_week_426_store_13_category_22,3.044522437723423
year_week_427_store_13_category_22,2.772588722239781
year_week_428_store_13_category_22,2.995732273553991
year_week_425_store_13_category_23,6.568704112778878
year_week_426_store_13_category_23,6.629027643626115
year_week_427_store_13_category_23,6.573276451400272
year_week_428_store_13_category_23,6.513181148289325
year_week_425_store_13_category_24,3.713572066704308
year_week_426_store_13_category_24,3.7376696182833684
year_week_427_store_13_category_24,3.6635616461296463
year_week_428_store_13_category_24,3.332204510175204
year_week_425_store_13_category_25,0.0
year_week_426_store_13_category_25,0.0
year_week_427_store_13_category_25,0.0
year_week_428_store_13_category_25,0.0
year_week_425_store_13_category_26,0.0
year_week_426_store_13_category_26,0.0
year_week_427_store_13_category_26,0.0
year_week_428_store_13_category_26,0.0
year_week_425_store_13_category_27,4.304065093204169
year_week_426_store_13_category_27,4.6443908991413725
year_week_427_store_13_category_27,4.812184355372417
year_week_428_store_13_category_27,4.356708826689592
year_week_425_store_13_category_28,4.406719247264253
year_week_426_store_13_category_28,4.3694478524670215
year_week_427_store_13_category_28,4.499809670330265
year_week_428_store_13_category_28,4.330733340286331
year_week_425_store_13_category_29,0.0
year_week_426_store_13_category_29,0.0
year_week_427_store_13_category_29,0.0
year_week_428_store_13_category_29,0.0
year_week_425_store_13_category_3,3.784189633918261
year_week_426_store_13_category_3,3.6109179126442243
year_week_427_store_13_category_3,3.6888794541139363
year_week_428_store_13_category_3,3.8066624897703196
year_week_425_store_13_category_30,3.4011973816621555
year_week_426_store_13_category_30,3.4657359027997265
year_week_427_store_13_category_30,4.127134385045092
year_week_428_store_13_category_30,3.4965075614664802
year_week_425_store_13_category_31,6.954638864880987
year_week_426_store_13_category_31,7.1785454837637
year_week_427_store_13_category_31,7.183870715062453
year_week_428_store_13_category_31,6.8501261661455
year_week_425_store_13_category_32,3.6375861597263857
year_week_426_store_13_category_32,3.4657359027997265
year_week_427_store_13_category_32,3.4339872044851463
year_week_428_store_13_category_32,3.1780538303479458
year_week_425_store_13_category_4,7.04141166379481
year_week_426_store_13_category_4,7.089243155027514
year_week_427_store_13_category_4,7.155396301896734
year_week_428_store_13_category_4,6.968850378341948
year_week_425_store_13_category_5,0.6931471805599453
